cricsheet_match_id,match_date,event_name,competition_type,venue,city,team_1,team_2,espn_match_id_candidate,espn_legacy_match_url_candidate,espn_match_id_verified,espn_match_url_verified,espn_linkage_status,source_search_query,source_url,source_title,published_at_utc,accessed_at_utc,pre_match_verified,coder_id,coder_confidence,pitch_primary_category,batting_ease,pace_seam_support,spin_support,bounce_profile,two_paced_expected,dew_expected,short_paraphrased_note,exclusion_reason
743981,2015-09-08,Australia in England ODI Series,bilateral_series,Old Trafford,Manchester,England,Australia,743981,https://www.espncricinfo.com/ci/engine/match/743981.html,,,unverified_candidate,"site:espncricinfo.com ""England"" ""Australia"" ""2015-09-08"" preview pitch conditions",,,,,,,,,,,,,,,,
743983,2015-09-11,Australia in England ODI Series,bilateral_series,Headingley,Leeds,Australia,England,743983,https://www.espncricinfo.com/ci/engine/match/743983.html,,,unverified_candidate,"site:espncricinfo.com ""Australia"" ""England"" ""2015-09-11"" preview pitch conditions",,,,,,,,,,,,,,,,
743985,2015-09-13,Australia in England ODI Series,bilateral_series,Old Trafford,Manchester,England,Australia,743985,https://www.espncricinfo.com/ci/engine/match/743985.html,,,unverified_candidate,"site:espncricinfo.com ""England"" ""Australia"" ""2015-09-13"" preview pitch conditions",,,,,,,,,,,,,,,,
919607,2015-10-01,Pakistan in Zimbabwe ODI Series,bilateral_series,Harare Sports Club,Unknown,Pakistan,Zimbabwe,919607,https://www.espncricinfo.com/ci/engine/match/919607.html,,,unverified_candidate,"site:espncricinfo.com ""Pakistan"" ""Zimbabwe"" ""2015-10-01"" preview pitch conditions",,,,,,,,,,,,,,,,
919611,2015-10-05,Pakistan in Zimbabwe ODI Series,bilateral_series,Harare Sports Club,Unknown,Zimbabwe,Pakistan,919611,https://www.espncricinfo.com/ci/engine/match/919611.html,,,unverified_candidate,"site:espncricinfo.com ""Zimbabwe"" ""Pakistan"" ""2015-10-05"" preview pitch conditions",,,,,,,,,,,,,,,,
919613,2015-10-09,Ireland in Zimbabwe ODI Series,bilateral_series,Harare Sports Club,Unknown,Ireland,Zimbabwe,919613,https://www.espncricinfo.com/ci/engine/match/919613.html,,,unverified_candidate,"site:espncricinfo.com ""Ireland"" ""Zimbabwe"" ""2015-10-09"" preview pitch conditions",,,,,,,,,,,,,,,,
903593,2015-10-11,South Africa in India ODI Series,bilateral_series,Green Park,Kanpur,South Africa,India,903593,https://www.espncricinfo.com/ci/engine/match/903593.html,,,unverified_candidate,"site:espncricinfo.com ""South Africa"" ""India"" ""2015-10-11"" preview pitch conditions",,,,,,,,,,,,,,,,
919615,2015-10-11,Ireland in Zimbabwe ODI Series,bilateral_series,Harare Sports Club,Unknown,Ireland,Zimbabwe,919615,https://www.espncricinfo.com/ci/engine/match/919615.html,,,unverified_candidate,"site:espncricinfo.com ""Ireland"" ""Zimbabwe"" ""2015-10-11"" preview pitch conditions",,,,,,,,,,,,,,,,
919617,2015-10-13,Ireland in Zimbabwe ODI Series,bilateral_series,Harare Sports Club,Unknown,Zimbabwe,Ireland,919617,https://www.espncricinfo.com/ci/engine/match/919617.html,,,unverified_candidate,"site:espncricinfo.com ""Zimbabwe"" ""Ireland"" ""2015-10-13"" preview pitch conditions",,,,,,,,,,,,,,,,
903595,2015-10-14,South Africa in India ODI Series,bilateral_series,Holkar Cricket Stadium,Indore,India,South Africa,903595,https://www.espncricinfo.com/ci/engine/match/903595.html,,,unverified_candidate,"site:espncricinfo.com ""India"" ""South Africa"" ""2015-10-14"" preview pitch conditions",,,,,,,,,,,,,,,,
903597,2015-10-18,South Africa in India ODI Series,bilateral_series,Saurashtra Cricket Association Stadium,Rajkot,South Africa,India,903597,https://www.espncricinfo.com/ci/engine/match/903597.html,,,unverified_candidate,"site:espncricinfo.com ""South Africa"" ""India"" ""2015-10-18"" preview pitch conditions",,,,,,,,,,,,,,,,
903599,2015-10-22,South Africa in India ODI Series,bilateral_series,"MA Chidambaram Stadium, Chepauk",Chennai,India,South Africa,903599,https://www.espncricinfo.com/ci/engine/match/903599.html,,,unverified_candidate,"site:espncricinfo.com ""India"" ""South Africa"" ""2015-10-22"" preview pitch conditions",,,,,,,,,,,,,,,,
903601,2015-10-25,South Africa in India ODI Series,bilateral_series,Wankhede Stadium,Mumbai,South Africa,India,903601,https://www.espncricinfo.com/ci/engine/match/903601.html,,,unverified_candidate,"site:espncricinfo.com ""South Africa"" ""India"" ""2015-10-25"" preview pitch conditions",,,,,,,,,,,,,,,,
931390,2015-11-07,Zimbabwe in Bangladesh ODI Series,bilateral_series,Shere Bangla National Stadium,Mirpur,Bangladesh,Zimbabwe,931390,https://www.espncricinfo.com/ci/engine/match/931390.html,,,unverified_candidate,"site:espncricinfo.com ""Bangladesh"" ""Zimbabwe"" ""2015-11-07"" preview pitch conditions",,,,,,,,,,,,,,,,
931392,2015-11-09,Zimbabwe in Bangladesh ODI Series,bilateral_series,Shere Bangla National Stadium,Mirpur,Bangladesh,Zimbabwe,931392,https://www.espncricinfo.com/ci/engine/match/931392.html,,,unverified_candidate,"site:espncricinfo.com ""Bangladesh"" ""Zimbabwe"" ""2015-11-09"" preview pitch conditions",,,,,,,,,,,,,,,,
902641,2015-11-11,Pakistan v England ODI Series,other_odi,Sheikh Zayed Stadium,Abu Dhabi,England,Pakistan,902641,https://www.espncricinfo.com/ci/engine/match/902641.html,,,unverified_candidate,"site:espncricinfo.com ""England"" ""Pakistan"" ""2015-11-11"" preview pitch conditions",,,,,,,,,,,,,,,,
931394,2015-11-11,Zimbabwe in Bangladesh ODI Series,bilateral_series,Shere Bangla National Stadium,Mirpur,Bangladesh,Zimbabwe,931394,https://www.espncricinfo.com/ci/engine/match/931394.html,,,unverified_candidate,"site:espncricinfo.com ""Bangladesh"" ""Zimbabwe"" ""2015-11-11"" preview pitch conditions",,,,,,,,,,,,,,,,
902643,2015-11-13,Pakistan v England ODI Series,other_odi,Sheikh Zayed Stadium,Abu Dhabi,England,Pakistan,902643,https://www.espncricinfo.com/ci/engine/match/902643.html,,,unverified_candidate,"site:espncricinfo.com ""England"" ""Pakistan"" ""2015-11-13"" preview pitch conditions",,,,,,,,,,,,,,,,
911049,2015-11-16,ICC World Cricket League Championship,qualification_pathway,ICC Academy,Dubai,Hong Kong,United Arab Emirates,911049,https://www.espncricinfo.com/ci/engine/match/911049.html,,,unverified_candidate,"site:espncricinfo.com ""Hong Kong"" ""United Arab Emirates"" ""2015-11-16"" preview pitch conditions",,,,,,,,,,,,,,,,
902645,2015-11-17,Pakistan v England ODI Series,other_odi,Sharjah Cricket Stadium,Unknown,Pakistan,England,902645,https://www.espncricinfo.com/ci/engine/match/902645.html,,,unverified_candidate,"site:espncricinfo.com ""Pakistan"" ""England"" ""2015-11-17"" preview pitch conditions",,,,,,,,,,,,,,,,
902647,2015-11-20,Pakistan v England ODI Series,other_odi,Dubai International Cricket Stadium,Unknown,England,Pakistan,902647,https://www.espncricinfo.com/ci/engine/match/902647.html,,,unverified_candidate,"site:espncricinfo.com ""England"" ""Pakistan"" ""2015-11-20"" preview pitch conditions",,,,,,,,,,,,,,,,
914207,2015-12-26,Sri Lanka in New Zealand ODI Series,bilateral_series,Hagley Oval,Christchurch,Sri Lanka,New Zealand,914207,https://www.espncricinfo.com/ci/engine/match/914207.html,,,unverified_candidate,"site:espncricinfo.com ""Sri Lanka"" ""New Zealand"" ""2015-12-26"" preview pitch conditions",,,,,,,,,,,,,,,,
914211,2015-12-31,Sri Lanka in New Zealand ODI Series,bilateral_series,Saxton Oval,Nelson,New Zealand,Sri Lanka,914211,https://www.espncricinfo.com/ci/engine/match/914211.html,,,unverified_candidate,"site:espncricinfo.com ""New Zealand"" ""Sri Lanka"" ""2015-12-31"" preview pitch conditions",,,,,,,,,,,,,,,,
914215,2016-01-05,Sri Lanka in New Zealand ODI Series,bilateral_series,Bay Oval,Mount Maunganui,New Zealand,Sri Lanka,914215,https://www.espncricinfo.com/ci/engine/match/914215.html,,,unverified_candidate,"site:espncricinfo.com ""New Zealand"" ""Sri Lanka"" ""2016-01-05"" preview pitch conditions",,,,,,,,,,,,,,,,
895807,2016-01-12,India in Australia ODI Series,bilateral_series,Western Australia Cricket Association Ground,Perth,India,Australia,895807,https://www.espncricinfo.com/ci/engine/match/895807.html,,,unverified_candidate,"site:espncricinfo.com ""India"" ""Australia"" ""2016-01-12"" preview pitch conditions",,,,,,,,,,,,,,,,
895809,2016-01-15,India in Australia ODI Series,bilateral_series,"Brisbane Cricket Ground, Woolloongabba",Brisbane,India,Australia,895809,https://www.espncricinfo.com/ci/engine/match/895809.html,,,unverified_candidate,"site:espncricinfo.com ""India"" ""Australia"" ""2016-01-15"" preview pitch conditions",,,,,,,,,,,,,,,,
895811,2016-01-17,India in Australia ODI Series,bilateral_series,Melbourne Cricket Ground,Unknown,India,Australia,895811,https://www.espncricinfo.com/ci/engine/match/895811.html,,,unverified_candidate,"site:espncricinfo.com ""India"" ""Australia"" ""2016-01-17"" preview pitch conditions",,,,,,,,,,,,,,,,
895813,2016-01-20,India in Australia ODI Series,bilateral_series,Manuka Oval,Canberra,Australia,India,895813,https://www.espncricinfo.com/ci/engine/match/895813.html,,,unverified_candidate,"site:espncricinfo.com ""Australia"" ""India"" ""2016-01-20"" preview pitch conditions",,,,,,,,,,,,,,,,
895815,2016-01-23,India in Australia ODI Series,bilateral_series,Sydney Cricket Ground,Unknown,Australia,India,895815,https://www.espncricinfo.com/ci/engine/match/895815.html,,,unverified_candidate,"site:espncricinfo.com ""Australia"" ""India"" ""2016-01-23"" preview pitch conditions",,,,,,,,,,,,,,,,
914227,2016-01-25,Pakistan in New Zealand ODI Series,bilateral_series,Basin Reserve,Wellington,New Zealand,Pakistan,914227,https://www.espncricinfo.com/ci/engine/match/914227.html,,,unverified_candidate,"site:espncricinfo.com ""New Zealand"" ""Pakistan"" ""2016-01-25"" preview pitch conditions",,,,,,,,,,,,,,,,
914231,2016-02-03,Chappell-Hadlee Trophy,other_odi,Eden Park,Auckland,New Zealand,Australia,914231,https://www.espncricinfo.com/ci/engine/match/914231.html,,,unverified_candidate,"site:espncricinfo.com ""New Zealand"" ""Australia"" ""2016-02-03"" preview pitch conditions",,,,,,,,,,,,,,,,
800471,2016-02-06,England in South Africa ODI Series,bilateral_series,St George's Park,Port Elizabeth,South Africa,England,800471,https://www.espncricinfo.com/ci/engine/match/800471.html,,,unverified_candidate,"site:espncricinfo.com ""South Africa"" ""England"" ""2016-02-06"" preview pitch conditions",,,,,,,,,,,,,,,,
914233,2016-02-06,Chappell-Hadlee Trophy,other_odi,Westpac Stadium,Wellington,New Zealand,Australia,914233,https://www.espncricinfo.com/ci/engine/match/914233.html,,,unverified_candidate,"site:espncricinfo.com ""New Zealand"" ""Australia"" ""2016-02-06"" preview pitch conditions",,,,,,,,,,,,,,,,
914235,2016-02-08,Chappell-Hadlee Trophy,other_odi,Seddon Park,Hamilton,New Zealand,Australia,914235,https://www.espncricinfo.com/ci/engine/match/914235.html,,,unverified_candidate,"site:espncricinfo.com ""New Zealand"" ""Australia"" ""2016-02-08"" preview pitch conditions",,,,,,,,,,,,,,,,
800473,2016-02-09,England in South Africa ODI Series,bilateral_series,SuperSport Park,Centurion,England,South Africa,800473,https://www.espncricinfo.com/ci/engine/match/800473.html,,,unverified_candidate,"site:espncricinfo.com ""England"" ""South Africa"" ""2016-02-09"" preview pitch conditions",,,,,,,,,,,,,,,,
800475,2016-02-12,England in South Africa ODI Series,bilateral_series,New Wanderers Stadium,Johannesburg,England,South Africa,800475,https://www.espncricinfo.com/ci/engine/match/800475.html,,,unverified_candidate,"site:espncricinfo.com ""England"" ""South Africa"" ""2016-02-12"" preview pitch conditions",,,,,,,,,,,,,,,,
800477,2016-02-14,England in South Africa ODI Series,bilateral_series,Newlands,Cape Town,England,South Africa,800477,https://www.espncricinfo.com/ci/engine/match/800477.html,,,unverified_candidate,"site:espncricinfo.com ""England"" ""South Africa"" ""2016-02-14"" preview pitch conditions",,,,,,,,,,,,,,,,
932849,2016-06-03,West Indies Tri-Nation Series,multi_team_series,Providence Stadium,Guyana,South Africa,West Indies,932849,https://www.espncricinfo.com/ci/engine/match/932849.html,,,unverified_candidate,"site:espncricinfo.com ""South Africa"" ""West Indies"" ""2016-06-03"" preview pitch conditions",,,,,,,,,,,,,,,,
932851,2016-06-05,West Indies Tri-Nation Series,multi_team_series,Providence Stadium,Guyana,West Indies,Australia,932851,https://www.espncricinfo.com/ci/engine/match/932851.html,,,unverified_candidate,"site:espncricinfo.com ""West Indies"" ""Australia"" ""2016-06-05"" preview pitch conditions",,,,,,,,,,,,,,,,
932853,2016-06-07,West Indies Tri-Nation Series,multi_team_series,Providence Stadium,Guyana,South Africa,Australia,932853,https://www.espncricinfo.com/ci/engine/match/932853.html,,,unverified_candidate,"site:espncricinfo.com ""South Africa"" ""Australia"" ""2016-06-07"" preview pitch conditions",,,,,,,,,,,,,,,,
1007649,2016-06-11,India in Zimbabwe ODI Series,bilateral_series,Harare Sports Club,Unknown,Zimbabwe,India,1007649,https://www.espncricinfo.com/ci/engine/match/1007649.html,,,unverified_candidate,"site:espncricinfo.com ""Zimbabwe"" ""India"" ""2016-06-11"" preview pitch conditions",,,,,,,,,,,,,,,,
932855,2016-06-11,West Indies Tri-Nation Series,multi_team_series,"Warner Park, Basseterre",St Kitts,Australia,South Africa,932855,https://www.espncricinfo.com/ci/engine/match/932855.html,,,unverified_candidate,"site:espncricinfo.com ""Australia"" ""South Africa"" ""2016-06-11"" preview pitch conditions",,,,,,,,,,,,,,,,
1007651,2016-06-13,India in Zimbabwe ODI Series,bilateral_series,Harare Sports Club,Unknown,Zimbabwe,India,1007651,https://www.espncricinfo.com/ci/engine/match/1007651.html,,,unverified_candidate,"site:espncricinfo.com ""Zimbabwe"" ""India"" ""2016-06-13"" preview pitch conditions",,,,,,,,,,,,,,,,
932857,2016-06-13,West Indies Tri-Nation Series,multi_team_series,"Warner Park, Basseterre",St Kitts,Australia,West Indies,932857,https://www.espncricinfo.com/ci/engine/match/932857.html,,,unverified_candidate,"site:espncricinfo.com ""Australia"" ""West Indies"" ""2016-06-13"" preview pitch conditions",,,,,,,,,,,,,,,,
1007653,2016-06-15,India in Zimbabwe ODI Series,bilateral_series,Harare Sports Club,Unknown,Zimbabwe,India,1007653,https://www.espncricinfo.com/ci/engine/match/1007653.html,,,unverified_candidate,"site:espncricinfo.com ""Zimbabwe"" ""India"" ""2016-06-15"" preview pitch conditions",,,,,,,,,,,,,,,,
932859,2016-06-15,West Indies Tri-Nation Series,multi_team_series,"Warner Park, Basseterre",St Kitts,South Africa,West Indies,932859,https://www.espncricinfo.com/ci/engine/match/932859.html,,,unverified_candidate,"site:espncricinfo.com ""South Africa"" ""West Indies"" ""2016-06-15"" preview pitch conditions",,,,,,,,,,,,,,,,
913621,2016-06-18,Sri Lanka in Ireland ODI Series,bilateral_series,"The Village, Malahide",Dublin,Sri Lanka,Ireland,913621,https://www.espncricinfo.com/ci/engine/match/913621.html,,,unverified_candidate,"site:espncricinfo.com ""Sri Lanka"" ""Ireland"" ""2016-06-18"" preview pitch conditions",,,,,,,,,,,,,,,,
932863,2016-06-21,West Indies Tri-Nation Series,multi_team_series,"Kensington Oval, Bridgetown",Barbados,West Indies,Australia,932863,https://www.espncricinfo.com/ci/engine/match/932863.html,,,unverified_candidate,"site:espncricinfo.com ""West Indies"" ""Australia"" ""2016-06-21"" preview pitch conditions",,,,,,,,,,,,,,,,
913625,2016-06-24,Sri Lanka in England ODI Series,bilateral_series,Edgbaston,Birmingham,Sri Lanka,England,913625,https://www.espncricinfo.com/ci/engine/match/913625.html,,,unverified_candidate,"site:espncricinfo.com ""Sri Lanka"" ""England"" ""2016-06-24"" preview pitch conditions",,,,,,,,,,,,,,,,
932865,2016-06-24,West Indies Tri-Nation Series,multi_team_series,"Kensington Oval, Bridgetown",Barbados,West Indies,South Africa,932865,https://www.espncricinfo.com/ci/engine/match/932865.html,,,unverified_candidate,"site:espncricinfo.com ""West Indies"" ""South Africa"" ""2016-06-24"" preview pitch conditions",,,,,,,,,,,,,,,,
932867,2016-06-26,West Indies Tri-Nation Series,multi_team_series,"Kensington Oval, Bridgetown",Barbados,Australia,West Indies,932867,https://www.espncricinfo.com/ci/engine/match/932867.html,,,unverified_candidate,"site:espncricinfo.com ""Australia"" ""West Indies"" ""2016-06-26"" preview pitch conditions",,,,,,,,,,,,,,,,
913631,2016-07-02,Sri Lanka in England ODI Series,bilateral_series,Sophia Gardens,Cardiff,England,Sri Lanka,913631,https://www.espncricinfo.com/ci/engine/match/913631.html,,,unverified_candidate,"site:espncricinfo.com ""England"" ""Sri Lanka"" ""2016-07-02"" preview pitch conditions",,,,,,,,,,,,,,,,
997993,2016-08-14,ICC World Cricket League Championship,qualification_pathway,"Grange Cricket Club Ground, Raeburn Place",Edinburgh,Scotland,United Arab Emirates,997993,https://www.espncricinfo.com/ci/engine/match/997993.html,,,unverified_candidate,"site:espncricinfo.com ""Scotland"" ""United Arab Emirates"" ""2016-08-14"" preview pitch conditions",,,,,,,,,,,,,,,,
997995,2016-08-16,ICC World Cricket League Championship,qualification_pathway,"Grange Cricket Club Ground, Raeburn Place",Edinburgh,United Arab Emirates,Scotland,997995,https://www.espncricinfo.com/ci/engine/match/997995.html,,,unverified_candidate,"site:espncricinfo.com ""United Arab Emirates"" ""Scotland"" ""2016-08-16"" preview pitch conditions",,,,,,,,,,,,,,,,
913649,2016-08-18,Pakistan in Ireland ODI Series,bilateral_series,"The Village, Malahide",Dublin,Pakistan,Ireland,913649,https://www.espncricinfo.com/ci/engine/match/913649.html,,,unverified_candidate,"site:espncricinfo.com ""Pakistan"" ""Ireland"" ""2016-08-18"" preview pitch conditions",,,,,,,,,,,,,,,,
995457,2016-08-21,Australia in Sri Lanka ODI Series,bilateral_series,R Premadasa Stadium,Colombo,Sri Lanka,Australia,995457,https://www.espncricinfo.com/ci/engine/match/995457.html,,,unverified_candidate,"site:espncricinfo.com ""Sri Lanka"" ""Australia"" ""2016-08-21"" preview pitch conditions",,,,,,,,,,,,,,,,
995459,2016-08-24,Australia in Sri Lanka ODI Series,bilateral_series,R Premadasa Stadium,Colombo,Sri Lanka,Australia,995459,https://www.espncricinfo.com/ci/engine/match/995459.html,,,unverified_candidate,"site:espncricinfo.com ""Sri Lanka"" ""Australia"" ""2016-08-24"" preview pitch conditions",,,,,,,,,,,,,,,,
913655,2016-08-27,Pakistan in England ODI Series,bilateral_series,Lord's,London,Pakistan,England,913655,https://www.espncricinfo.com/ci/engine/match/913655.html,,,unverified_candidate,"site:espncricinfo.com ""Pakistan"" ""England"" ""2016-08-27"" preview pitch conditions",,,,,,,,,,,,,,,,
995461,2016-08-28,Australia in Sri Lanka ODI Series,bilateral_series,Rangiri Dambulla International Stadium,Unknown,Sri Lanka,Australia,995461,https://www.espncricinfo.com/ci/engine/match/995461.html,,,unverified_candidate,"site:espncricinfo.com ""Sri Lanka"" ""Australia"" ""2016-08-28"" preview pitch conditions",,,,,,,,,,,,,,,,
