cricsheet_match_id,match_date,event_name,competition_type,venue,city,team_1,team_2,source_search_query,source_url,source_title,accessed_at_utc,scheduled_start_local,timezone_name,scheduled_start_utc,start_time_status,verifier_id,verification_note,exclusion_reason
932865,2016-06-24,West Indies Tri-Nation Series,multi_team_series,"Kensington Oval, Bridgetown",Barbados,West Indies,South Africa,"""West Indies"" ""South Africa"" ""2016-06-24"" scheduled start time",,,,,,,pending,,,
932867,2016-06-26,West Indies Tri-Nation Series,multi_team_series,"Kensington Oval, Bridgetown",Barbados,Australia,West Indies,"""Australia"" ""West Indies"" ""2016-06-26"" scheduled start time",,,,,,,pending,,,
913631,2016-07-02,Sri Lanka in England ODI Series,bilateral_series,Sophia Gardens,Cardiff,England,Sri Lanka,"""England"" ""Sri Lanka"" ""2016-07-02"" scheduled start time",,,,,,,pending,,,
997993,2016-08-14,ICC World Cricket League Championship,qualification_pathway,"Grange Cricket Club Ground, Raeburn Place",Edinburgh,Scotland,United Arab Emirates,"""Scotland"" ""United Arab Emirates"" ""2016-08-14"" scheduled start time",,,,,,,pending,,,
997995,2016-08-16,ICC World Cricket League Championship,qualification_pathway,"Grange Cricket Club Ground, Raeburn Place",Edinburgh,United Arab Emirates,Scotland,"""United Arab Emirates"" ""Scotland"" ""2016-08-16"" scheduled start time",,,,,,,pending,,,
913649,2016-08-18,Pakistan in Ireland ODI Series,bilateral_series,"The Village, Malahide",Dublin,Pakistan,Ireland,"""Pakistan"" ""Ireland"" ""2016-08-18"" scheduled start time",,,,,,,pending,,,
995457,2016-08-21,Australia in Sri Lanka ODI Series,bilateral_series,R Premadasa Stadium,Colombo,Sri Lanka,Australia,"""Sri Lanka"" ""Australia"" ""2016-08-21"" scheduled start time",,,,,,,pending,,,
995459,2016-08-24,Australia in Sri Lanka ODI Series,bilateral_series,R Premadasa Stadium,Colombo,Sri Lanka,Australia,"""Sri Lanka"" ""Australia"" ""2016-08-24"" scheduled start time",,,,,,,pending,,,
913655,2016-08-27,Pakistan in England ODI Series,bilateral_series,Lord's,London,Pakistan,England,"""Pakistan"" ""England"" ""2016-08-27"" scheduled start time",,,,,,,pending,,,
995461,2016-08-28,Australia in Sri Lanka ODI Series,bilateral_series,Rangiri Dambulla International Stadium,Unknown,Sri Lanka,Australia,"""Sri Lanka"" ""Australia"" ""2016-08-28"" scheduled start time",,,,,,,pending,,,
913657,2016-08-30,Pakistan in England ODI Series,bilateral_series,Trent Bridge,Nottingham,England,Pakistan,"""England"" ""Pakistan"" ""2016-08-30"" scheduled start time",,,,,,,pending,,,
995463,2016-08-31,Australia in Sri Lanka ODI Series,bilateral_series,Rangiri Dambulla International Stadium,Unknown,Sri Lanka,Australia,"""Sri Lanka"" ""Australia"" ""2016-08-31"" scheduled start time",,,,,,,pending,,,
913659,2016-09-01,Pakistan in England ODI Series,bilateral_series,Headingley,Leeds,Pakistan,England,"""Pakistan"" ""England"" ""2016-09-01"" scheduled start time",,,,,,,pending,,,
913661,2016-09-04,Pakistan in England ODI Series,bilateral_series,Sophia Gardens,Cardiff,England,Pakistan,"""England"" ""Pakistan"" ""2016-09-04"" scheduled start time",,,,,,,pending,,,
995465,2016-09-04,Australia in Sri Lanka ODI Series,bilateral_series,Pallekele International Cricket Stadium,Unknown,Sri Lanka,Australia,"""Sri Lanka"" ""Australia"" ""2016-09-04"" scheduled start time",,,,,,,pending,,,
1004285,2016-09-10,Hong Kong in Scotland ODI Series,bilateral_series,"Grange Cricket Club Ground, Raeburn Place",Edinburgh,Scotland,Hong Kong,"""Scotland"" ""Hong Kong"" ""2016-09-10"" scheduled start time",,,,,,,pending,,,
936131,2016-09-25,Unknown,other_odi,Willowmoore Park,Benoni,South Africa,Ireland,"""South Africa"" ""Ireland"" ""2016-09-25"" scheduled start time",,,,,,,pending,,,
936135,2016-09-30,Australia in South Africa ODI Series,bilateral_series,SuperSport Park,Centurion,Australia,South Africa,"""Australia"" ""South Africa"" ""2016-09-30"" scheduled start time",,,,,,,pending,,,
1050225,2016-10-02,Pakistan v West Indies ODI Series,other_odi,Sharjah Cricket Stadium,Unknown,Pakistan,West Indies,"""Pakistan"" ""West Indies"" ""2016-10-02"" scheduled start time",,,,,,,pending,,,
936137,2016-10-02,Australia in South Africa ODI Series,bilateral_series,New Wanderers Stadium,Johannesburg,South Africa,Australia,"""South Africa"" ""Australia"" ""2016-10-02"" scheduled start time",,,,,,,pending,,,
1050227,2016-10-05,Pakistan v West Indies ODI Series,other_odi,Sheikh Zayed Stadium,Abu Dhabi,Pakistan,West Indies,"""Pakistan"" ""West Indies"" ""2016-10-05"" scheduled start time",,,,,,,pending,,,
936139,2016-10-05,Australia in South Africa ODI Series,bilateral_series,Kingsmead,Durban,Australia,South Africa,"""Australia"" ""South Africa"" ""2016-10-05"" scheduled start time",,,,,,,pending,,,
1029819,2016-10-07,England in Bangladesh ODI Series,bilateral_series,Shere Bangla National Stadium,Mirpur,England,Bangladesh,"""England"" ""Bangladesh"" ""2016-10-07"" scheduled start time",,,,,,,pending,,,
1029821,2016-10-09,England in Bangladesh ODI Series,bilateral_series,Shere Bangla National Stadium,Mirpur,Bangladesh,England,"""Bangladesh"" ""England"" ""2016-10-09"" scheduled start time",,,,,,,pending,,,
936141,2016-10-09,Australia in South Africa ODI Series,bilateral_series,St George's Park,Port Elizabeth,Australia,South Africa,"""Australia"" ""South Africa"" ""2016-10-09"" scheduled start time",,,,,,,pending,,,
1029823,2016-10-12,England in Bangladesh ODI Series,bilateral_series,Zahur Ahmed Chowdhury Stadium,Chittagong,Bangladesh,England,"""Bangladesh"" ""England"" ""2016-10-12"" scheduled start time",,,,,,,pending,,,
936143,2016-10-12,Australia in South Africa ODI Series,bilateral_series,Newlands,Cape Town,South Africa,Australia,"""South Africa"" ""Australia"" ""2016-10-12"" scheduled start time",,,,,,,pending,,,
1030219,2016-10-16,New Zealand in India ODI Series,bilateral_series,Himachal Pradesh Cricket Association Stadium,Dharmasala,New Zealand,India,"""New Zealand"" ""India"" ""2016-10-16"" scheduled start time",,,,,,,pending,,,
1030221,2016-10-20,New Zealand in India ODI Series,bilateral_series,Feroz Shah Kotla,Delhi,New Zealand,India,"""New Zealand"" ""India"" ""2016-10-20"" scheduled start time",,,,,,,pending,,,
1030223,2016-10-23,New Zealand in India ODI Series,bilateral_series,"Punjab Cricket Association Stadium, Mohali",Chandigarh,New Zealand,India,"""New Zealand"" ""India"" ""2016-10-23"" scheduled start time",,,,,,,pending,,,
1030225,2016-10-26,New Zealand in India ODI Series,bilateral_series,JSCA International Stadium Complex,Ranchi,New Zealand,India,"""New Zealand"" ""India"" ""2016-10-26"" scheduled start time",,,,,,,pending,,,
1030227,2016-10-29,New Zealand in India ODI Series,bilateral_series,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,India,New Zealand,"""India"" ""New Zealand"" ""2016-10-29"" scheduled start time",,,,,,,pending,,,
1026847,2016-11-04,Papua New Guinea in Hong Kong ODI Series,bilateral_series,"Mission Road Ground, Mong Kok",Hong Kong,Hong Kong,Papua New Guinea,"""Hong Kong"" ""Papua New Guinea"" ""2016-11-04"" scheduled start time",,,,,,,pending,,,
1026849,2016-11-06,Papua New Guinea in Hong Kong ODI Series,bilateral_series,"Mission Road Ground, Mong Kok",Hong Kong,Papua New Guinea,Hong Kong,"""Papua New Guinea"" ""Hong Kong"" ""2016-11-06"" scheduled start time",,,,,,,pending,,,
1059710,2016-11-14,Zimbabwe Tri-Nation Series,multi_team_series,Harare Sports Club,Unknown,Zimbabwe,Sri Lanka,"""Zimbabwe"" ""Sri Lanka"" ""2016-11-14"" scheduled start time",,,,,,,pending,,,
1059711,2016-11-16,Zimbabwe Tri-Nation Series,multi_team_series,Harare Sports Club,Unknown,West Indies,Sri Lanka,"""West Indies"" ""Sri Lanka"" ""2016-11-16"" scheduled start time",,,,,,,pending,,,
1059714,2016-11-23,Zimbabwe Tri-Nation Series,multi_team_series,Queens Sports Club,Bulawayo,Sri Lanka,West Indies,"""Sri Lanka"" ""West Indies"" ""2016-11-23"" scheduled start time",,,,,,,pending,,,
1059716,2016-11-27,Zimbabwe Tri-Nation Series,multi_team_series,Queens Sports Club,Bulawayo,Zimbabwe,Sri Lanka,"""Zimbabwe"" ""Sri Lanka"" ""2016-11-27"" scheduled start time",,,,,,,pending,,,
1001371,2016-12-04,Chappell-Hadlee Trophy,other_odi,Sydney Cricket Ground,Unknown,Australia,New Zealand,"""Australia"" ""New Zealand"" ""2016-12-04"" scheduled start time",,,,,,,pending,,,
1001373,2016-12-06,Chappell-Hadlee Trophy,other_odi,Manuka Oval,Canberra,Australia,New Zealand,"""Australia"" ""New Zealand"" ""2016-12-06"" scheduled start time",,,,,,,pending,,,
1001375,2016-12-09,Chappell-Hadlee Trophy,other_odi,Melbourne Cricket Ground,Unknown,Australia,New Zealand,"""Australia"" ""New Zealand"" ""2016-12-09"" scheduled start time",,,,,,,pending,,,
1019973,2016-12-26,Bangladesh in New Zealand ODI Series,bilateral_series,Hagley Oval,Christchurch,New Zealand,Bangladesh,"""New Zealand"" ""Bangladesh"" ""2016-12-26"" scheduled start time",,,,,,,pending,,,
1019975,2016-12-29,Bangladesh in New Zealand ODI Series,bilateral_series,Saxton Oval,Nelson,New Zealand,Bangladesh,"""New Zealand"" ""Bangladesh"" ""2016-12-29"" scheduled start time",,,,,,,pending,,,
1019977,2016-12-31,Bangladesh in New Zealand ODI Series,bilateral_series,Saxton Oval,Nelson,Bangladesh,New Zealand,"""Bangladesh"" ""New Zealand"" ""2016-12-31"" scheduled start time",,,,,,,pending,,,
1000887,2017-01-13,Pakistan in Australia ODI Series,bilateral_series,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Australia,Pakistan,"""Australia"" ""Pakistan"" ""2017-01-13"" scheduled start time",,,,,,,pending,,,
1000889,2017-01-15,Pakistan in Australia ODI Series,bilateral_series,Melbourne Cricket Ground,Unknown,Australia,Pakistan,"""Australia"" ""Pakistan"" ""2017-01-15"" scheduled start time",,,,,,,pending,,,
1034819,2017-01-15,England in India ODI Series,bilateral_series,Maharashtra Cricket Association Stadium,Pune,England,India,"""England"" ""India"" ""2017-01-15"" scheduled start time",,,,,,,pending,,,
1000891,2017-01-19,Pakistan in Australia ODI Series,bilateral_series,Western Australia Cricket Association Ground,Perth,Pakistan,Australia,"""Pakistan"" ""Australia"" ""2017-01-19"" scheduled start time",,,,,,,pending,,,
1034821,2017-01-19,England in India ODI Series,bilateral_series,Barabati Stadium,Cuttack,India,England,"""India"" ""England"" ""2017-01-19"" scheduled start time",,,,,,,pending,,,
1000893,2017-01-22,Pakistan in Australia ODI Series,bilateral_series,Sydney Cricket Ground,Unknown,Australia,Pakistan,"""Australia"" ""Pakistan"" ""2017-01-22"" scheduled start time",,,,,,,pending,,,
1034823,2017-01-22,England in India ODI Series,bilateral_series,Eden Gardens,Kolkata,England,India,"""England"" ""India"" ""2017-01-22"" scheduled start time",,,,,,,pending,,,
1078659,2017-01-22,United Arab Emirates Tri-Nation Series,multi_team_series,Sheikh Zayed Stadium,Abu Dhabi,Scotland,Hong Kong,"""Scotland"" ""Hong Kong"" ""2017-01-22"" scheduled start time",,,,,,,pending,,,
1078660,2017-01-24,United Arab Emirates Tri-Nation Series,multi_team_series,Dubai International Cricket Stadium,Unknown,Scotland,United Arab Emirates,"""Scotland"" ""United Arab Emirates"" ""2017-01-24"" scheduled start time",,,,,,,pending,,,
1000895,2017-01-26,Pakistan in Australia ODI Series,bilateral_series,Adelaide Oval,Unknown,Australia,Pakistan,"""Australia"" ""Pakistan"" ""2017-01-26"" scheduled start time",,,,,,,pending,,,
1078661,2017-01-26,United Arab Emirates Tri-Nation Series,multi_team_series,Dubai International Cricket Stadium,Unknown,Hong Kong,United Arab Emirates,"""Hong Kong"" ""United Arab Emirates"" ""2017-01-26"" scheduled start time",,,,,,,pending,,,
936159,2017-01-28,Sri Lanka in South Africa ODI Series,bilateral_series,St George's Park,Port Elizabeth,Sri Lanka,South Africa,"""Sri Lanka"" ""South Africa"" ""2017-01-28"" scheduled start time",,,,,,,pending,,,
1020013,2017-01-30,Chappell-Hadlee Trophy,other_odi,Eden Park,Auckland,New Zealand,Australia,"""New Zealand"" ""Australia"" ""2017-01-30"" scheduled start time",,,,,,,pending,,,
936161,2017-02-01,Sri Lanka in South Africa ODI Series,bilateral_series,Kingsmead,Durban,South Africa,Sri Lanka,"""South Africa"" ""Sri Lanka"" ""2017-02-01"" scheduled start time",,,,,,,pending,,,
936163,2017-02-04,Sri Lanka in South Africa ODI Series,bilateral_series,New Wanderers Stadium,Johannesburg,Sri Lanka,South Africa,"""Sri Lanka"" ""South Africa"" ""2017-02-04"" scheduled start time",,,,,,,pending,,,
1020017,2017-02-05,Chappell-Hadlee Trophy,other_odi,Seddon Park,Hamilton,New Zealand,Australia,"""New Zealand"" ""Australia"" ""2017-02-05"" scheduled start time",,,,,,,pending,,,
936165,2017-02-07,Sri Lanka in South Africa ODI Series,bilateral_series,Newlands,Cape Town,South Africa,Sri Lanka,"""South Africa"" ""Sri Lanka"" ""2017-02-07"" scheduled start time",,,,,,,pending,,,
936167,2017-02-10,Sri Lanka in South Africa ODI Series,bilateral_series,SuperSport Park,Centurion,South Africa,Sri Lanka,"""South Africa"" ""Sri Lanka"" ""2017-02-10"" scheduled start time",,,,,,,pending,,,
1020031,2017-02-19,South Africa in New Zealand ODI Series,bilateral_series,Seddon Park,Hamilton,New Zealand,South Africa,"""New Zealand"" ""South Africa"" ""2017-02-19"" scheduled start time",,,,,,,pending,,,
1020033,2017-02-22,South Africa in New Zealand ODI Series,bilateral_series,Hagley Oval,Christchurch,New Zealand,South Africa,"""New Zealand"" ""South Africa"" ""2017-02-22"" scheduled start time",,,,,,,pending,,,
1020035,2017-02-25,South Africa in New Zealand ODI Series,bilateral_series,Westpac Stadium,Wellington,South Africa,New Zealand,"""South Africa"" ""New Zealand"" ""2017-02-25"" scheduled start time",,,,,,,pending,,,
1020037,2017-03-01,South Africa in New Zealand ODI Series,bilateral_series,Seddon Park,Hamilton,South Africa,New Zealand,"""South Africa"" ""New Zealand"" ""2017-03-01"" scheduled start time",,,,,,,pending,,,
1080630,2017-03-02,Ireland in United Arab Emirates ODI Series,bilateral_series,ICC Global Cricket Academy,Dubai,Ireland,United Arab Emirates,"""Ireland"" ""United Arab Emirates"" ""2017-03-02"" scheduled start time",,,,,,,pending,,,
1027315,2017-03-03,England in West Indies ODI Series,bilateral_series,"Sir Vivian Richards Stadium, North Sound",Antigua,England,West Indies,"""England"" ""West Indies"" ""2017-03-03"" scheduled start time",,,,,,,pending,,,
1020039,2017-03-04,South Africa in New Zealand ODI Series,bilateral_series,Eden Park,Auckland,New Zealand,South Africa,"""New Zealand"" ""South Africa"" ""2017-03-04"" scheduled start time",,,,,,,pending,,,
1080631,2017-03-04,Ireland in United Arab Emirates ODI Series,bilateral_series,ICC Global Cricket Academy,Dubai,United Arab Emirates,Ireland,"""United Arab Emirates"" ""Ireland"" ""2017-03-04"" scheduled start time",,,,,,,pending,,,
1027317,2017-03-05,England in West Indies ODI Series,bilateral_series,"Sir Vivian Richards Stadium, North Sound",Antigua,West Indies,England,"""West Indies"" ""England"" ""2017-03-05"" scheduled start time",,,,,,,pending,,,
1027319,2017-03-09,England in West Indies ODI Series,bilateral_series,"Kensington Oval, Bridgetown",Barbados,England,West Indies,"""England"" ""West Indies"" ""2017-03-09"" scheduled start time",,,,,,,pending,,,
1083446,2017-03-25,Bangladesh in Sri Lanka ODI Series,bilateral_series,Rangiri Dambulla International Stadium,Unknown,Bangladesh,Sri Lanka,"""Bangladesh"" ""Sri Lanka"" ""2017-03-25"" scheduled start time",,,,,,,pending,,,
1083448,2017-04-01,Bangladesh in Sri Lanka ODI Series,bilateral_series,Sinhalese Sports Club Ground,Colombo,Sri Lanka,Bangladesh,"""Sri Lanka"" ""Bangladesh"" ""2017-04-01"" scheduled start time",,,,,,,pending,,,
1068737,2017-04-02,ICC World Cricket League Championship,qualification_pathway,Sheikh Zayed Stadium,Abu Dhabi,Papua New Guinea,United Arab Emirates,"""Papua New Guinea"" ""United Arab Emirates"" ""2017-04-02"" scheduled start time",,,,,,,pending,,,
1089183,2017-04-04,Papua New Guinea in United Arab Emirates ODI Series,bilateral_series,Sheikh Zayed Stadium,Abu Dhabi,United Arab Emirates,Papua New Guinea,"""United Arab Emirates"" ""Papua New Guinea"" ""2017-04-04"" scheduled start time",,,,,,,pending,,,
1077949,2017-04-07,Pakistan in West Indies ODI Series,bilateral_series,Providence Stadium,Guyana,Pakistan,West Indies,"""Pakistan"" ""West Indies"" ""2017-04-07"" scheduled start time",,,,,,,pending,,,
1077950,2017-04-09,Pakistan in West Indies ODI Series,bilateral_series,Providence Stadium,Guyana,Pakistan,West Indies,"""Pakistan"" ""West Indies"" ""2017-04-09"" scheduled start time",,,,,,,pending,,,
1077951,2017-04-11,Pakistan in West Indies ODI Series,bilateral_series,Providence Stadium,Guyana,West Indies,Pakistan,"""West Indies"" ""Pakistan"" ""2017-04-11"" scheduled start time",,,,,,,pending,,,
1029001,2017-05-05,Ireland in England ODI Series,bilateral_series,County Ground,Bristol,Ireland,England,"""Ireland"" ""England"" ""2017-05-05"" scheduled start time",,,,,,,pending,,,
1029003,2017-05-07,Ireland in England ODI Series,bilateral_series,Lord's,London,England,Ireland,"""England"" ""Ireland"" ""2017-05-07"" scheduled start time",,,,,,,pending,,,
1033363,2017-05-14,Ireland Tri-Nation Series,multi_team_series,Malahide,Dublin,New Zealand,Ireland,"""New Zealand"" ""Ireland"" ""2017-05-14"" scheduled start time",,,,,,,pending,,,
1033365,2017-05-17,Ireland Tri-Nation Series,multi_team_series,Clontarf Cricket Club Ground,Dublin,Bangladesh,New Zealand,"""Bangladesh"" ""New Zealand"" ""2017-05-17"" scheduled start time",,,,,,,pending,,,
1033367,2017-05-19,Ireland Tri-Nation Series,multi_team_series,Malahide,Dublin,Ireland,Bangladesh,"""Ireland"" ""Bangladesh"" ""2017-05-19"" scheduled start time",,,,,,,pending,,,
1033369,2017-05-21,Ireland Tri-Nation Series,multi_team_series,Malahide,Dublin,New Zealand,Ireland,"""New Zealand"" ""Ireland"" ""2017-05-21"" scheduled start time",,,,,,,pending,,,
1031425,2017-05-24,South Africa in England ODI Series,bilateral_series,Headingley,Leeds,England,South Africa,"""England"" ""South Africa"" ""2017-05-24"" scheduled start time",,,,,,,pending,,,
1033371,2017-05-24,Ireland Tri-Nation Series,multi_team_series,Clontarf Cricket Club Ground,Dublin,New Zealand,Bangladesh,"""New Zealand"" ""Bangladesh"" ""2017-05-24"" scheduled start time",,,,,,,pending,,,
1031427,2017-05-27,South Africa in England ODI Series,bilateral_series,The Rose Bowl,Southampton,England,South Africa,"""England"" ""South Africa"" ""2017-05-27"" scheduled start time",,,,,,,pending,,,
1031429,2017-05-29,South Africa in England ODI Series,bilateral_series,Lord's,London,England,South Africa,"""England"" ""South Africa"" ""2017-05-29"" scheduled start time",,,,,,,pending,,,
